zpid,sale_price,bedrooms,bathrooms,living_area,year_built,zipcode,lat,lon
457242390,389995.0,5.0,3.0,2460.0,2025.0,46143.0,39.595444,-86.10254
85454516,265900.0,3.0,2.0,2440.0,1967.0,46143.0,39.604385,-86.19604
2067449119,499900.0,3.0,3.0,3730.0,2022.0,46143.0,39.593655,-86.08397
115585235,510000.0,2.0,3.0,1861.0,1997.0,46143.0,39.585983,-86.157326
2067363380,550000.0,4.0,4.0,3521.0,2021.0,46143.0,39.59417,-86.0843
85459373,329000.0,3.0,3.0,2398.0,2005.0,46143.0,39.603825,-86.047264
443610063,504990.0,4.0,2.0,2711.0,2025.0,46143.0,39.59773,-86.134636
85465335,232000.0,3.0,3.0,1686.0,2000.0,46143.0,39.584137,-86.11931
248058999,365000.0,5.0,3.0,2256.0,2017.0,46143.0,39.581352,-86.083374
204082997,284500.0,3.0,3.0,1932.0,2011.0,46143.0,39.58091,-86.07741
204105438,389900.0,4.0,3.0,3540.0,2017.0,46143.0,39.583054,-86.06907
457051696,339140.0,4.0,3.0,1828.0,2025.0,46143.0,39.57662,-86.08624
85461136,325000.0,3.0,2.0,1993.0,1981.0,46143.0,39.60376,-86.078964
447757928,419000.0,4.0,3.0,3970.0,2021.0,46143.0,39.610634,-86.05234
204105492,310000.0,3.0,2.0,1652.0,2016.0,46143.0,39.584743,-86.1281
443610060,482990.0,4.0,3.0,2731.0,2025.0,46143.0,39.59773,-86.134636
85443000,345000.0,3.0,3.0,2361.0,2005.0,46143.0,39.610634,-86.047485
85465405,245000.0,3.0,3.0,2061.0,2005.0,46143.0,39.579838,-86.11773
453491103,629990.0,5.0,4.0,4045.0,2025.0,46143.0,39.600662,-86.17957
2067088464,434500.0,3.0,3.0,2463.0,2021.0,46143.0,39.59246,-86.08331
457051425,395000.0,2.0,2.0,1501.0,2025.0,46143.0,39.625557,-86.04403
455829249,399995.0,5.0,3.0,2460.0,2025.0,46143.0,39.5788,-86.085
347345049,368995.0,4.0,3.0,2961.0,2025.0,46143.0,39.556522,-86.14123
204080504,342900.0,4.0,3.0,2793.0,2016.0,46143.0,39.58142,-86.12702
347342982,359995.0,3.0,3.0,2001.0,2025.0,46143.0,39.556698,-86.14125
443610062,493990.0,4.0,2.0,2535.0,2025.0,46143.0,39.59773,-86.134636
349750234,46500.0,3.0,2.0,1120.0,2016.0,46143.0,39.589256,-86.102936
347345054,351995.0,4.0,3.0,2580.0,2025.0,46143.0,39.556522,-86.14123
204074223,629500.0,4.0,4.0,4869.0,2010.0,46143.0,39.55124,-86.184875
204067028,354900.0,3.0,2.0,1940.0,2012.0,46143.0,39.595463,-86.141495
85438382,269900.0,3.0,2.0,1376.0,1986.0,46143.0,39.634193,-86.10208
457151409,459990.0,4.0,3.0,3152.0,2025.0,46143.0,39.601486,-86.17948
85451739,417500.0,4.0,3.0,3514.0,2004.0,46143.0,39.592884,-86.14431
204080500,345000.0,3.0,3.0,2590.0,2014.0,46143.0,39.582092,-86.12658
85450363,499000.0,4.0,3.0,2422.0,1988.0,46143.0,39.57977,-86.17503
450861419,411995.0,5.0,3.0,2427.0,2025.0,46143.0,39.5908,-86.0469
85456014,439000.0,3.0,3.0,2149.0,1986.0,46143.0,39.582726,-86.21797
316595791,319700.0,2.0,2.0,1724.0,2020.0,46143.0,39.619465,-86.05333
452293727,366995.0,4.0,3.0,2813.0,2025.0,46143.0,39.556522,-86.14123
455829250,374995.0,4.0,3.0,2011.0,2025.0,46143.0,39.5788,-86.085
456913270,536995.0,5.0,4.0,3520.0,2025.0,46143.0,39.595444,-86.10254
448939497,415000.0,4.0,3.0,2278.0,2025.0,46143.0,39.59205,-86.2142
447759071,365000.0,4.0,2.0,1771.0,2025.0,46143.0,39.593967,-86.21494
457151404,409990.0,3.0,3.0,2070.0,2025.0,46143.0,39.601486,-86.17948
457151410,525490.0,4.0,3.0,2878.0,2025.0,46143.0,39.601486,-86.17948
347342983,428995.0,4.0,3.0,3310.0,2025.0,46143.0,39.556698,-86.14125
452431372,370000.0,4.0,2.0,1771.0,2025.0,46143.0,39.56193,-86.14838
450861427,525995.0,5.0,4.0,3488.0,2025.0,46143.0,39.5909,-86.0458
85465194,235000.0,2.0,3.0,1362.0,2001.0,46143.0,39.583275,-86.116585
120229197,415000.0,4.0,3.0,3704.0,2011.0,46143.0,39.593475,-86.14221
2066508183,380000.0,4.0,3.0,2591.0,2022.0,46143.0,39.592552,-86.08604
85450802,509900.0,5.0,4.0,4195.0,2004.0,46143.0,39.591446,-86.14092
337184637,480000.0,4.0,3.0,2874.0,2020.0,46143.0,39.58347,-86.13665
448491393,474995.0,3.0,3.0,2225.0,2025.0,46143.0,39.5971,-86.1871
204076463,317500.0,3.0,3.0,2132.0,2011.0,46143.0,39.60692,-86.0478
128500466,415000.0,5.0,3.0,2971.0,2015.0,46143.0,39.568398,-86.165825
2086194715,59900.0,3.0,2.0,1568.0,2000.0,46143.0,39.59241,-86.111015
443302571,385925.0,4.0,3.0,2346.0,2025.0,46143.0,39.56193,-86.14838
453442513,519990.0,4.0,3.0,3517.0,2025.0,46143.0,39.59773,-86.134636
347342984,399995.0,4.0,3.0,2929.0,2025.0,46143.0,39.556698,-86.14125
457151411,479490.0,3.0,3.0,2070.0,2025.0,46143.0,39.601486,-86.17948
85454207,329900.0,3.0,3.0,2228.0,1996.0,46143.0,39.603413,-86.1843
339775944,390000.0,3.0,2.0,2173.0,2021.0,46143.0,39.62119,-86.05259
204073039,1200000.0,5.0,5.0,5393.0,2025.0,46143.0,39.57113,-86.2055
454258333,625420.0,5.0,4.0,3476.0,2025.0,46143.0,39.601486,-86.17948
2067091861,585000.0,5.0,4.0,4983.0,2022.0,46143.0,39.58844,-86.1285
85453609,749900.0,4.0,4.0,4707.0,1989.0,46143.0,39.59489,-86.1725
85451455,750000.0,4.0,5.0,4025.0,1995.0,46143.0,39.576557,-86.16958
457151407,529490.0,4.0,3.0,3152.0,2025.0,46143.0,39.601486,-86.17948
85452062,649000.0,4.0,4.0,4334.0,1976.0,46143.0,39.56293,-86.185104
456375445,569990.0,5.0,3.0,3330.0,2025.0,46143.0,39.601543,-86.17924
452667156,539990.0,4.0,3.0,3102.0,2025.0,46143.0,39.601067,-86.17958
85459429,299500.0,3.0,3.0,1988.0,2005.0,46143.0,39.60342,-86.04886
450861423,355995.0,5.0,3.0,2247.0,2025.0,46143.0,39.5914,-86.046
452431340,398500.0,5.0,3.0,2600.0,2025.0,46143.0,39.56193,-86.14838
348540873,508995.0,5.0,4.0,3488.0,2025.0,46143.0,39.5971,-86.1871
347784984,368000.0,4.0,3.0,2053.0,2025.0,46143.0,39.56193,-86.14838
456897333,69995.0,3.0,2.0,1232.0,2001.0,46143.0,39.590157,-86.10673
456897424,89995.0,4.0,2.0,2128.0,2002.0,46143.0,39.589752,-86.10975
85463753,225000.0,4.0,3.0,2040.0,1999.0,46143.0,39.59931,-86.11025
456528922,550000.0,4.0,3.0,3159.0,1976.0,46143.0,39.58921,-86.16589
457151399,484990.0,4.0,3.0,3160.0,2025.0,46143.0,39.601486,-86.17948
252307091,749900.0,4.0,3.0,4052.0,2017.0,46143.0,39.604687,-85.99799
347342980,384995.0,3.0,3.0,2300.0,2025.0,46143.0,39.556698,-86.14125
85461234,315000.0,3.0,2.0,1971.0,2005.0,46143.0,39.603302,-86.078156
204069145,389900.0,4.0,3.0,3882.0,2006.0,46143.0,39.597706,-86.203545
450861431,441995.0,5.0,4.0,3054.0,2025.0,46143.0,39.5908,-86.0469
347342985,373995.0,3.0,2.0,2241.0,2025.0,46143.0,39.556698,-86.14125
443610058,520990.0,4.0,2.0,3029.0,2025.0,46143.0,39.59773,-86.134636
448939501,405000.0,4.0,3.0,1961.0,2025.0,46143.0,39.59205,-86.2142
456420197,702510.0,3.0,2.0,2395.0,2025.0,46143.0,39.601486,-86.17948
454258313,639920.0,4.0,4.0,3158.0,2025.0,46143.0,39.601486,-86.17948
456397392,31000.0,3.0,2.0,1216.0,2001.0,46143.0,39.59222,-86.10629
453442516,469990.0,2.0,2.0,2212.0,2025.0,46143.0,39.59773,-86.134636
316595678,415000.0,5.0,3.0,4669.0,2019.0,46143.0,39.58342,-86.13066
457151405,546490.0,4.0,3.0,3273.0,2025.0,46143.0,39.601486,-86.17948
97329166,450000.0,5.0,3.0,5917.0,2008.0,46143.0,39.59711,-86.20329
127233646,299900.0,3.0,2.0,1812.0,2012.0,46143.0,39.57207,-86.1655
339775889,408000.0,4.0,3.0,2390.0,2021.0,46143.0,39.620678,-86.05337
85452035,3499999.0,5.0,7.0,13367.0,2002.0,46143.0,39.56844,-86.18605
347345051,336995.0,4.0,3.0,2343.0,2025.0,46143.0,39.556522,-86.14123
347345056,306995.0,3.0,2.0,1613.0,2025.0,46143.0,39.556522,-86.14123
448939502,472000.0,5.0,4.0,3388.0,2025.0,46143.0,39.59205,-86.2142
204076525,365000.0,4.0,4.0,3220.0,2012.0,46143.0,39.606907,-86.05058
450861429,422995.0,5.0,3.0,2736.0,2025.0,46143.0,39.5908,-86.0469
204067047,344999.0,3.0,2.0,1984.0,2015.0,46143.0,39.59353,-86.14324
456280741,405000.0,4.0,3.0,1961.0,2025.0,46143.0,39.5938,-86.21408
85454487,258900.0,3.0,2.0,1207.0,2001.0,46143.0,39.603874,-86.19077
85461073,270000.0,3.0,2.0,1521.0,1985.0,46143.0,39.604122,-86.08062
457151401,519490.0,4.0,3.0,2884.0,2025.0,46143.0,39.601486,-86.17948
73218916,417000.0,3.0,2.0,2669.0,1900.0,46060.0,40.04538,-86.005585
313460003,360000.0,2.0,2.0,1698.0,2020.0,46060.0,40.018906,-85.94923
73262472,575000.0,3.0,3.0,3402.0,1999.0,46060.0,40.026768,-85.98966
73243482,289900.0,3.0,2.0,1497.0,1966.0,46060.0,40.05857,-85.9954
73255999,175000.0,1.0,2.0,1280.0,1950.0,46060.0,40.122856,-85.94487
452357742,440995.0,4.0,3.0,2460.0,2025.0,46060.0,40.023,-85.9373
456741238,388400.0,2.0,2.0,1495.0,2025.0,46060.0,40.03122,-85.94618
456613686,430020.0,2.0,3.0,1716.0,2025.0,46060.0,40.03122,-85.94618
448090065,294990.0,2.0,3.0,1778.0,2025.0,46060.0,40.03122,-85.94618
331619183,359900.0,2.0,2.0,1541.0,2021.0,46060.0,40.037098,-85.98708
73219193,299999.0,3.0,2.0,1455.0,1995.0,46060.0,40.057697,-85.99346
94403290,320000.0,3.0,2.0,1560.0,2002.0,46060.0,40.014038,-85.94997
457492207,681104.0,4.0,4.0,2990.0,2025.0,46060.0,39.99753,-85.95461
99127558,475000.0,4.0,3.0,3410.0,2005.0,46060.0,40.019295,-85.98087
73213920,349900.0,4.0,2.0,1456.0,1977.0,46060.0,40.022076,-85.99052
99122701,364900.0,4.0,3.0,2350.0,2006.0,46060.0,40.005127,-85.96534
448849267,454990.0,4.0,3.0,3126.0,2025.0,46060.0,40.028282,-85.92958
367340174,389990.0,2.0,2.0,1842.0,2025.0,46060.0,40.03122,-85.94618
94393692,299900.0,4.0,2.0,1271.0,2005.0,46060.0,40.00672,-85.961365
453043469,424990.0,3.0,3.0,1601.0,2025.0,46060.0,40.01677,-85.93401
139009919,300000.0,4.0,2.0,1776.0,2012.0,46060.0,40.01195,-85.93843
99140474,429900.0,4.0,3.0,3354.0,2005.0,46060.0,40.06314,-85.97696
457730278,577962.0,4.0,4.0,2991.0,2025.0,46060.0,39.995872,-85.953384
73262389,500000.0,4.0,3.0,3206.0,1984.0,46060.0,40.018726,-86.004814
457644680,743206.0,4.0,4.0,3922.0,2025.0,46060.0,39.996494,-85.95511
367340248,461990.0,4.0,3.0,2884.0,2025.0,46060.0,40.03122,-85.94618
73264217,374900.0,4.0,3.0,2844.0,1995.0,46060.0,40.07025,-85.981094
457681523,416028.0,3.0,3.0,1859.0,2025.0,46060.0,40.065216,-85.932014
99126719,600000.0,4.0,1.0,1506.0,1940.0,46060.0,40.041706,-85.999435
73212158,100000.0,3.0,1.0,624.0,1940.0,46060.0,40.0417,-85.99971
331615146,420000.0,5.0,3.0,2898.0,2020.0,46060.0,40.03939,-86.05774
73219135,284900.0,3.0,2.0,1122.0,1995.0,46060.0,40.057404,-85.995255
73243717,379900.0,4.0,2.0,3100.0,1977.0,46060.0,40.068954,-85.998825
99128140,419000.0,3.0,3.0,2499.0,2000.0,46060.0,40.018684,-85.97203
447595396,399000.0,3.0,3.0,2422.0,2023.0,46060.0,40.016705,-85.96388
457640744,488020.0,4.0,3.0,2490.0,2025.0,46060.0,40.03122,-85.94618
457640748,442820.0,3.0,3.0,2119.0,2025.0,46060.0,40.03122,-85.94618
457640750,529130.0,4.0,3.0,2851.0,2025.0,46060.0,40.03122,-85.94618
455754953,460570.0,3.0,4.0,2252.0,2025.0,46060.0,40.03122,-85.94618
244174446,399900.0,3.0,3.0,2191.0,2017.0,46060.0,40.01583,-85.972206
73219891,435000.0,3.0,2.0,1592.0,1976.0,46060.0,40.08824,-85.95685
73218279,418000.0,4.0,3.0,3056.0,2001.0,46060.0,40.066154,-85.981995
367340225,563490.0,4.0,3.0,3382.0,2025.0,46060.0,40.03122,-85.94618
367340259,482990.0,4.0,3.0,3382.0,2025.0,46060.0,40.03122,-85.94618
457508010,545990.0,4.0,3.0,2853.0,2025.0,46060.0,39.99629,-85.95317
457508014,507990.0,3.0,2.0,2208.0,2025.0,46060.0,39.99629,-85.95317
457507996,557990.0,4.0,4.0,2990.0,2025.0,46060.0,39.99629,-85.95317
457507998,499990.0,3.0,2.0,2087.0,2025.0,46060.0,39.99629,-85.95317
443634637,388990.0,3.0,3.0,2295.0,2025.0,46060.0,39.99629,-85.95317
443634631,376990.0,3.0,3.0,2214.0,2025.0,46060.0,39.99629,-85.95317
443634638,334990.0,3.0,3.0,1619.0,2025.0,46060.0,39.99629,-85.95317
455553580,538990.0,4.0,3.0,2566.0,2025.0,46060.0,39.99629,-85.95317
94401241,265000.0,3.0,3.0,2036.0,2006.0,46060.0,39.996025,-85.995056
73217904,329900.0,3.0,2.0,1612.0,1958.0,46060.0,40.052906,-86.03093
139008183,475000.0,5.0,3.0,3242.0,2013.0,46060.0,40.01801,-85.969666
139010589,410000.0,3.0,4.0,3354.0,2011.0,46060.0,40.010365,-85.96843
448849266,479990.0,4.0,3.0,3021.0,2025.0,46060.0,40.028282,-85.92958
448849274,464990.0,4.0,3.0,3300.0,2025.0,46060.0,40.028282,-85.92958
73212044,499900.0,3.0,3.0,2496.0,1900.0,46060.0,40.0436,-86.007484
73243780,370000.0,4.0,3.0,2428.0,2000.0,46060.0,40.069897,-85.97542
439492465,370000.0,2.0,2.0,1878.0,2022.0,46060.0,40.018066,-85.958565
449330330,498990.0,5.0,3.0,2851.0,2025.0,46060.0,40.035835,-85.94522
94393935,499999.0,3.0,2.0,2186.0,2005.0,46060.0,40.02343,-85.97708
367340169,556990.0,4.0,3.0,3273.0,2025.0,46060.0,40.03122,-85.94618
456075284,489990.0,4.0,3.0,2441.0,2025.0,46060.0,40.037487,-85.945724
455075033,474990.0,3.0,3.0,2125.0,2025.0,46060.0,40.03555,-85.944496
448849271,484990.0,4.0,3.0,3126.0,2025.0,46060.0,40.028282,-85.92958
245551387,675000.0,3.0,5.0,5220.0,2017.0,46060.0,40.023758,-85.95876
73261909,499000.0,4.0,3.0,3165.0,2002.0,46060.0,40.00264,-86.01023
443634632,349990.0,3.0,3.0,1709.0,2025.0,46060.0,39.99629,-85.95317
448849270,464990.0,4.0,3.0,2899.0,2025.0,46060.0,40.028282,-85.92958
448849265,409990.0,4.0,3.0,2644.0,2025.0,46060.0,40.028282,-85.92958
455553578,528990.0,4.0,4.0,2698.0,2025.0,46060.0,39.99629,-85.95317
457046531,549900.0,4.0,3.0,3027.0,2025.0,46060.0,40.0287,-85.92921
452287739,469900.0,5.0,3.0,2691.0,2025.0,46060.0,40.02836,-85.93166
455553567,517990.0,4.0,3.0,2378.0,2025.0,46060.0,39.99629,-85.95317
367340260,344990.0,2.0,3.0,1716.0,2025.0,46060.0,40.03122,-85.94618
73262673,429900.0,4.0,3.0,3823.0,2003.0,46060.0,40.0227,-85.98604
448146963,422990.0,2.0,3.0,2026.0,2025.0,46060.0,40.0169,-85.92904
99122493,310000.0,3.0,3.0,2124.0,2008.0,46060.0,40.008392,-85.94096
139011496,329900.0,3.0,2.0,1614.0,2011.0,46060.0,40.010727,-85.97759
99128134,485000.0,4.0,3.0,3036.0,2005.0,46060.0,40.018185,-85.97339
2053519088,378500.0,2.0,2.0,1728.0,2023.0,46060.0,40.03246,-85.94536
73219572,480000.0,5.0,4.0,2729.0,1996.0,46060.0,40.062653,-86.000854
73252906,365000.0,4.0,3.0,2254.0,2003.0,46060.0,40.011547,-85.948586
448146959,344990.0,2.0,2.0,1502.0,2025.0,46060.0,40.0169,-85.92904
367340185,592490.0,4.0,3.0,3141.0,2025.0,46060.0,40.03122,-85.94618
73218911,269900.0,2.0,2.0,1053.0,1961.0,46060.0,40.04731,-86.005714
448146961,347990.0,2.0,2.0,1504.0,2025.0,46060.0,40.0169,-85.92904
448146969,483990.0,2.0,3.0,2213.0,2025.0,46060.0,40.0169,-85.92904
99122697,309900.0,3.0,3.0,1821.0,2007.0,46060.0,40.00552,-85.96455
455553560,571990.0,4.0,4.0,2972.0,2025.0,46060.0,39.99629,-85.95317
99124899,289900.0,4.0,2.0,1860.0,1973.0,46060.0,40.040997,-85.92453
73218080,430000.0,5.0,3.0,3326.0,2003.0,46060.0,40.071823,-85.97699
126780573,279500.0,3.0,3.0,1916.0,2015.0,46060.0,39.997025,-85.9964
145630588,350000.0,4.0,3.0,2392.0,2016.0,46060.0,40.010853,-85.970055
457155294,472180.0,5.0,3.0,2736.0,2025.0,46060.0,40.065216,-85.932014
94393866,280000.0,3.0,3.0,2149.0,2005.0,46060.0,40.014874,-85.9885
443634655,424990.0,3.0,2.0,2087.0,2025.0,46060.0,39.99629,-85.95317
448146966,414990.0,2.0,2.0,1892.0,2025.0,46060.0,40.0169,-85.92904
126780569,379900.0,3.0,3.0,2232.0,2015.0,46060.0,40.00853,-85.97965
73217779,220000.0,3.0,1.0,1080.0,1958.0,46060.0,40.054585,-86.02527
443634630,450990.0,3.0,3.0,2678.0,2025.0,46060.0,39.99629,-85.95317
367340188,425990.0,4.0,2.0,2714.0,2025.0,46060.0,40.03122,-85.94618
245551016,655000.0,5.0,5.0,4956.0,2017.0,46060.0,40.02009,-85.95616
115579410,375000.0,3.0,3.0,2760.0,2011.0,46060.0,40.009815,-85.94506
111819183,315000.0,4.0,2.0,1616.0,2010.0,46060.0,40.014767,-85.93951
448146962,352990.0,2.0,2.0,1595.0,2025.0,46060.0,40.0169,-85.92904
452357740,469995.0,5.0,4.0,3054.0,2025.0,46060.0,40.023,-85.9373
367340194,550490.0,4.0,3.0,3152.0,2025.0,46060.0,40.03122,-85.94618
456962038,786866.0,5.0,5.0,4455.0,2025.0,46060.0,39.99743,-85.95422
456956540,619444.0,4.0,3.0,2378.0,2025.0,46060.0,39.997795,-85.95489
99123053,245000.0,3.0,3.0,1645.0,2005.0,46060.0,40.01337,-85.98203
456954874,734127.0,5.0,5.0,4077.0,2025.0,46060.0,39.998016,-85.95452
73212694,365000.0,3.0,2.0,1686.0,1992.0,46060.0,40.030945,-86.00788
455553569,526990.0,3.0,3.0,2565.0,2025.0,46060.0,39.99629,-85.95317
124608779,550000.0,5.0,4.0,4104.0,2013.0,46060.0,40.018288,-85.96792
367340182,517490.0,3.0,2.0,2191.0,2025.0,46060.0,40.03122,-85.94618
73262655,425000.0,5.0,4.0,3535.0,2003.0,46060.0,40.018192,-85.98532
456921164,798777.0,5.0,4.0,4517.0,2025.0,46060.0,39.99685,-85.95355
443634633,469990.0,4.0,3.0,2853.0,2025.0,46060.0,39.99629,-85.95317
139010724,299700.0,3.0,3.0,1813.0,2014.0,46060.0,40.006264,-85.968056
99122754,349900.0,4.0,3.0,2688.0,2005.0,46060.0,40.0108,-85.98228
456909219,439990.0,4.0,3.0,3034.0,2025.0,46060.0,40.03122,-85.94618
443634629,477990.0,4.0,4.0,2990.0,2025.0,46060.0,39.99629,-85.95317
367340257,539490.0,4.0,3.0,2878.0,2025.0,46060.0,40.03122,-85.94618
331619224,459900.0,3.0,3.0,2700.0,2021.0,46060.0,40.026253,-85.9581
443634652,434990.0,3.0,2.0,2208.0,2025.0,46060.0,39.99629,-85.95317
367340206,511990.0,4.0,3.0,3141.0,2025.0,46060.0,40.03122,-85.94618
450839650,428165.0,2.0,2.0,1630.0,2025.0,46060.0,40.01761,-85.92821
448849278,494990.0,4.0,3.0,3300.0,2025.0,46060.0,40.028282,-85.92958
367340241,391990.0,3.0,3.0,2002.0,2025.0,46060.0,40.03122,-85.94618
331619188,370000.0,2.0,2.0,1533.0,2022.0,46060.0,40.03771,-85.98696
448849263,434990.0,4.0,3.0,2899.0,2025.0,46060.0,40.028282,-85.92958
454920032,490175.0,5.0,4.0,3199.0,2025.0,46060.0,40.022137,-85.937035
456719402,465880.0,5.0,3.0,2585.0,2025.0,46060.0,40.02096,-85.93688
456719409,471375.0,5.0,3.0,2542.0,2025.0,46060.0,40.0211,-85.93683
456828049,434385.0,4.0,3.0,2131.0,2025.0,46060.0,40.021107,-85.936905
449330342,329990.0,3.0,3.0,1778.0,2025.0,46060.0,40.03646,-85.9412
449330369,348990.0,3.0,3.0,2025.0,2025.0,46060.0,40.036564,-85.94117
456552250,549104.0,4.0,3.0,2678.0,2026.0,46060.0,39.998528,-85.95263
454860226,528700.0,5.0,3.0,2851.0,2025.0,46060.0,40.03122,-85.94618
455075024,558870.0,5.0,4.0,2979.0,2025.0,46060.0,40.03122,-85.94618
456106046,409990.0,3.0,3.0,2119.0,2025.0,46060.0,40.03612,-85.942924
453196644,579990.0,5.0,3.0,3403.0,2025.0,46060.0,40.036476,-85.94661
448401709,429990.0,4.0,3.0,2589.0,2024.0,46060.0,40.03122,-85.94618
73218228,324000.0,4.0,3.0,2022.0,1995.0,46060.0,40.06776,-85.98894
452357745,459995.0,5.0,3.0,2736.0,2025.0,46060.0,40.023,-85.9373
244174470,347500.0,2.0,2.0,1681.0,2017.0,46060.0,40.015854,-85.97273
339771762,399900.0,3.0,3.0,2173.0,2022.0,46060.0,40.03667,-85.989265
456711882,584999.0,5.0,4.0,3602.0,2023.0,46060.0,40.03127,-85.94247
249702344,374900.0,2.0,2.0,1718.0,2018.0,46060.0,40.017075,-85.94924
455553574,554990.0,4.0,3.0,3203.0,2025.0,46060.0,39.99629,-85.95317
456689703,394937.0,3.0,3.0,1720.0,2025.0,46060.0,40.0374,-85.9781
448849272,379990.0,4.0,3.0,2451.0,2025.0,46060.0,40.028282,-85.92958
367340245,407990.0,4.0,3.0,2469.0,2025.0,46060.0,40.03122,-85.94618
73276035,314999.0,3.0,3.0,1732.0,2001.0,46060.0,40.01293,-85.95384
111824973,549900.0,4.0,3.0,4922.0,2009.0,46060.0,40.037437,-85.94875
139005314,371900.0,2.0,2.0,1842.0,2011.0,46060.0,40.035202,-85.95226
313460026,525000.0,5.0,3.0,3243.0,2020.0,46060.0,40.018234,-85.94745
367340258,469990.0,4.0,3.0,3152.0,2025.0,46060.0,40.03122,-85.94618
73219385,460000.0,4.0,3.0,3436.0,2004.0,46060.0,40.068974,-86.00239
73253007,315000.0,3.0,2.0,1428.0,1999.0,46060.0,40.010868,-85.95213
99122548,315000.0,4.0,2.0,1691.0,2008.0,46060.0,40.007523,-85.94036
367340223,322990.0,2.0,2.0,1495.0,2025.0,46060.0,40.03122,-85.94618
367340193,425990.0,3.0,3.0,2070.0,2025.0,46060.0,40.03122,-85.94618
448146968,493990.0,2.0,3.0,2421.0,2025.0,46060.0,40.0169,-85.92904
73218706,345000.0,4.0,3.0,2668.0,1940.0,46060.0,40.052814,-86.009735
367340219,374990.0,2.0,2.0,1603.0,2025.0,46060.0,40.03122,-85.94618
443634654,455990.0,4.0,3.0,2725.0,2025.0,46060.0,39.99629,-85.95317
73212521,135000.0,3.0,1.0,780.0,1946.0,46060.0,40.04134,-85.999565
73262180,100000.0,3.0,1.0,519.0,1954.0,46060.0,40.041706,-85.99959
73212400,100000.0,4.0,1.0,768.0,1936.0,46060.0,40.041683,-85.99986
73212247,100000.0,4.0,1.0,1316.0,1940.0,46060.0,40.04172,-86.0
73212515,100000.0,3.0,1.0,800.0,1955.0,46060.0,40.041683,-86.00016
456502907,304990.0,3.0,3.0,1928.0,2025.0,46060.0,40.03122,-85.94618
73219167,544900.0,5.0,4.0,4130.0,1948.0,46060.0,40.05667,-86.00979
448146960,417990.0,2.0,2.0,1841.0,2025.0,46060.0,40.0169,-85.92904
73253476,309900.0,4.0,3.0,1885.0,2001.0,46060.0,40.008476,-85.955124
73211491,535000.0,4.0,3.0,3369.0,1999.0,46060.0,40.007854,-86.012924
454258346,469990.0,3.0,4.0,2362.0,2025.0,46060.0,40.03122,-85.94618
454258350,474990.0,3.0,4.0,2362.0,2025.0,46060.0,40.03122,-85.94618
367340256,436990.0,3.0,2.0,2191.0,2025.0,46060.0,40.03122,-85.94618
448090060,419990.0,4.0,3.0,2731.0,2025.0,46060.0,40.034214,-85.9444
339771829,370000.0,2.0,2.0,1755.0,2023.0,46060.0,40.03632,-85.98872
441830088,443990.0,4.0,3.0,2957.0,2024.0,46060.0,40.03122,-85.94618
448849264,389990.0,4.0,3.0,2587.0,2025.0,46060.0,40.028282,-85.92958
367340218,402990.0,3.0,3.0,2315.0,2025.0,46060.0,40.03122,-85.94618
349304511,449900.0,4.0,3.0,3917.0,2003.0,46060.0,40.058147,-86.04374
338829189,352500.0,2.0,2.0,1750.0,2021.0,46060.0,40.017128,-85.95763
449330351,339990.0,3.0,3.0,2025.0,2025.0,46060.0,40.035778,-85.94154
449330333,339990.0,3.0,3.0,2025.0,2025.0,46060.0,40.03627,-85.94228
449330361,316990.0,3.0,3.0,1778.0,2025.0,46060.0,40.03623,-85.94218
449330344,318990.0,3.0,3.0,1778.0,2025.0,46060.0,40.036194,-85.94209
447140981,325000.0,3.0,3.0,1883.0,2025.0,46062.0,40.001053,-86.04015
111826535,369900.0,3.0,3.0,2120.0,2009.0,46062.0,40.05279,-86.093
138955682,299900.0,3.0,2.0,1245.0,2011.0,46062.0,40.069572,-86.030205
2053827429,499000.0,4.0,3.0,2899.0,2024.0,46062.0,40.009594,-86.080795
126779164,700000.0,5.0,5.0,5330.0,2018.0,46062.0,40.02276,-86.07391
457865056,354995.0,3.0,4.0,1710.0,2025.0,46062.0,40.060608,-86.05477
313459269,599900.0,4.0,3.0,3164.0,2018.0,46062.0,40.083736,-86.089424
453862298,569990.0,3.0,4.0,2754.0,2025.0,46062.0,40.022278,-86.05761
455829272,466995.0,5.0,4.0,3054.0,2025.0,46062.0,40.0361,-86.0576
138989602,625000.0,5.0,3.0,4725.0,2010.0,46062.0,40.009014,-86.07291
453862297,415990.0,2.0,2.0,2026.0,2025.0,46062.0,40.022278,-86.05761
73262991,550000.0,5.0,4.0,3164.0,1985.0,46062.0,40.0933,-86.06549
73215665,379900.0,4.0,3.0,2187.0,1976.0,46062.0,40.07265,-86.05689
111825001,724900.0,4.0,5.0,4960.0,2009.0,46062.0,40.00918,-86.07368
73263519,305000.0,3.0,2.0,1219.0,1995.0,46062.0,40.071396,-86.04156
457323482,689900.0,4.0,4.0,3030.0,2025.0,46062.0,40.061916,-86.08723
99138919,289000.0,3.0,2.0,1506.0,2005.0,46062.0,40.069633,-86.031395
313459379,539000.0,3.0,3.0,2676.0,2020.0,46062.0,40.068546,-86.09935
336765263,506000.0,4.0,3.0,3077.0,2021.0,46062.0,40.010464,-86.07643
73254671,750000.0,4.0,4.0,4290.0,1973.0,46062.0,40.101913,-86.076614
